measure_id,measure_name,location_id,location_name,FIPS,sex_id,sex,age_id,age_name,year_id,metric,val,upper,lower
34,Mortality risk,527,California,6,3,Both,165,5 to 25,1995,Percentage,1.076075173,1.083348728,1.069718609
34,Mortality risk,527,California,6,3,Both,165,5 to 25,1996,Percentage,1.010044555,1.016640586,1.003257966
34,Mortality risk,527,California,6,3,Both,165,5 to 25,1997,Percentage,0.95898125,0.964931169,0.952475448
34,Mortality risk,527,California,6,3,Both,165,5 to 25,1998,Percentage,0.921343807,0.927824371,0.915072201
34,Mortality risk,527,California,6,3,Both,165,5 to 25,1999,Percentage,0.896299134,0.902736304,0.890426965
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2000,Percentage,0.884522773,0.890247038,0.878937772
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2001,Percentage,0.908012555,0.951755069,0.889958415
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2002,Percentage,0.881645738,0.886833051,0.876493377
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2003,Percentage,0.88966098,0.8959042,0.883244181
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2004,Percentage,0.869991286,0.877514183,0.863703299
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2005,Percentage,0.882864671,0.910794519,0.868967683
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2006,Percentage,0.874000402,0.881369731,0.867747385
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2007,Percentage,0.837236943,0.845013711,0.830583815
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2008,Percentage,0.785981392,0.791636617,0.780690538
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2009,Percentage,0.751577214,0.75709313,0.746133675
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2010,Percentage,0.712023795,0.717507416,0.707207201
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2011,Percentage,0.70568312,0.712108439,0.700124402
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2012,Percentage,0.684128762,0.688672618,0.679342266
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2013,Percentage,0.670807815,0.674965451,0.66657163
34,Mortality risk,527,California,6,3,Both,165,5 to 25,2014,Percentage,0.657267952,0.661729331,0.652722544
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1980,Percentage,2.02504031,2.10611709,1.951941592
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1981,Percentage,1.894553016,1.964333302,1.824450746
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1982,Percentage,1.812010647,1.882976389,1.743240768
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1983,Percentage,1.649663275,1.711613248,1.588047824
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1984,Percentage,1.671582906,1.736036643,1.609951616
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1985,Percentage,1.681761839,1.74357308,1.618505894
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1986,Percentage,1.677532516,1.738918642,1.617746914
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1987,Percentage,1.663520711,1.722191202,1.604843588
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1988,Percentage,1.659936786,1.721012205,1.598145328
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1989,Percentage,1.726319921,1.790381012,1.662582081
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1990,Percentage,1.632214985,1.693882458,1.57411826
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1991,Percentage,1.66409218,1.727247734,1.601523771
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1992,Percentage,1.577269909,1.638621472,1.517924758
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1993,Percentage,1.565303629,1.625154338,1.506515951
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1994,Percentage,1.558687812,1.615934038,1.503676606
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1995,Percentage,1.533561308,1.595157861,1.476024299
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1996,Percentage,1.397948983,1.44710172,1.346149272
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1997,Percentage,1.313319874,1.364216184,1.265277827
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1998,Percentage,1.250438819,1.299077604,1.204588784
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,1999,Percentage,1.210911253,1.256152698,1.16713639
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2000,Percentage,1.197346192,1.243171299,1.153715159
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2001,Percentage,1.217607768,1.301155631,1.160981278
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2002,Percentage,1.162054631,1.206150873,1.117603155
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2003,Percentage,1.180422284,1.224727283,1.135803704
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2004,Percentage,1.132727854,1.172384427,1.091989568
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2005,Percentage,1.151246448,1.21248279,1.103476165
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2006,Percentage,1.140607095,1.185526067,1.099352475
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2007,Percentage,1.115289222,1.158895419,1.073332494
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2008,Percentage,1.027426997,1.067441488,0.989379288
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2009,Percentage,0.948404552,0.987386986,0.912403899
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2010,Percentage,0.897984862,0.932669733,0.863958859
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2011,Percentage,0.899199546,0.935702306,0.865754618
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2012,Percentage,0.865603692,0.900039201,0.833366087
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2013,Percentage,0.859014211,0.890488749,0.824019794
34,Mortality risk,792,Alameda County,6001,1,Male,165,5 to 25,2014,Percentage,0.828357108,0.862085996,0.798897874
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1980,Percentage,0.736273409,0.7722824,0.698491458
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1981,Percentage,0.710236143,0.744243901,0.675211793
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1982,Percentage,0.691324908,0.725119258,0.657381092
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1983,Percentage,0.635503928,0.66734737,0.602110128
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1984,Percentage,0.640588678,0.674369272,0.607157294
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1985,Percentage,0.635876862,0.666810552,0.604807624
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1986,Percentage,0.620678635,0.651045631,0.587618971
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1987,Percentage,0.62729494,0.658797284,0.594220421
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1988,Percentage,0.633303293,0.662722905,0.600152028
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1989,Percentage,0.634133137,0.667307322,0.603215908
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1990,Percentage,0.608726867,0.639636714,0.576975717
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1991,Percentage,0.593204291,0.622464325,0.562469276
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1992,Percentage,0.562541637,0.591550284,0.534424085
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1993,Percentage,0.566566189,0.595228989,0.536869457
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1994,Percentage,0.543959285,0.571594622,0.515089784
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1995,Percentage,0.534782805,0.562153824,0.507372361
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1996,Percentage,0.513870368,0.540392804,0.488378948
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1997,Percentage,0.492497602,0.515784992,0.467514253
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1998,Percentage,0.490280897,0.516606289,0.464303657
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,1999,Percentage,0.479448949,0.50375715,0.45474239
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2000,Percentage,0.466736976,0.489097526,0.441518158
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2001,Percentage,0.463458543,0.489464313,0.438699362
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2002,Percentage,0.45063021,0.472534212,0.427603944
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2003,Percentage,0.452878158,0.475677207,0.429518732
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2004,Percentage,0.438225238,0.460092887,0.416300749
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2005,Percentage,0.432924665,0.463261585,0.408304602
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2006,Percentage,0.423613733,0.44528743,0.401685774
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2007,Percentage,0.406888485,0.426223663,0.38605104
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2008,Percentage,0.384434907,0.404173211,0.363262752
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2009,Percentage,0.366618343,0.383924792,0.347117777
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2010,Percentage,0.34621211,0.363763298,0.328722307
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2011,Percentage,0.33837127,0.355809543,0.321051107
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2012,Percentage,0.338686558,0.356544723,0.320788489
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2013,Percentage,0.325089812,0.341524572,0.308037927
34,Mortality risk,792,Alameda County,6001,2,Female,165,5 to 25,2014,Percentage,0.315934585,0.332101594,0.299285796
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1980,Percentage,1.387005194,1.430639177,1.344601681
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1981,Percentage,1.310496225,1.34986209,1.271054256
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1982,Percentage,1.262058077,1.301095975,1.223749856
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1983,Percentage,1.153833706,1.189577132,1.119448115
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1984,Percentage,1.170123097,1.20742661,1.135228181
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1985,Percentage,1.175576566,1.211733669,1.139172344
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1986,Percentage,1.168253325,1.203937722,1.132926691
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1987,Percentage,1.166335987,1.201219256,1.130301198
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1988,Percentage,1.169382869,1.205194059,1.133668013
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1989,Percentage,1.207039326,1.242486162,1.170695997
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1990,Percentage,1.144083007,1.179720562,1.107949473
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1991,Percentage,1.15253359,1.187555415,1.116318685
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1992,Percentage,1.092254533,1.128426478,1.057467746
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1993,Percentage,1.087482317,1.122567873,1.052420995
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1994,Percentage,1.072534676,1.105917369,1.039270277
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1995,Percentage,1.054443115,1.088859163,1.022416174
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1996,Percentage,0.97323155,1.001570784,0.943384858
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1997,Percentage,0.914173869,0.942223843,0.88674732
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1998,Percentage,0.879525808,0.90717926,0.852694202
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,1999,Percentage,0.853214055,0.880218756,0.828381665
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2000,Percentage,0.84029843,0.866593455,0.815769389
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2001,Percentage,0.849588068,0.895432199,0.816550732
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2002,Percentage,0.813861099,0.838282394,0.790098135
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2003,Percentage,0.823951195,0.849678946,0.798899366
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2004,Percentage,0.792593069,0.815386066,0.768313447
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2005,Percentage,0.800404573,0.834841784,0.772645149
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2006,Percentage,0.790750321,0.815269782,0.766125508
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2007,Percentage,0.770354078,0.795283595,0.745832223
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2008,Percentage,0.712825127,0.734663869,0.690747274
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2009,Percentage,0.66355677,0.685212331,0.643315729
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2010,Percentage,0.627596266,0.645992253,0.609073649
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2011,Percentage,0.622624562,0.642567107,0.603061121
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2012,Percentage,0.604762612,0.624664515,0.585400721
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2013,Percentage,0.593661702,0.611986885,0.574735034
34,Mortality risk,792,Alameda County,6001,3,Both,165,5 to 25,2014,Percentage,0.573468465,0.591567246,0.556084118
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1980,Percentage,2.415730364,2.952451861,1.958163796
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1981,Percentage,2.293619445,2.776604786,1.864966344
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1982,Percentage,2.158459762,2.63571587,1.746888212
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1983,Percentage,2.078739621,2.517368862,1.679397484
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1984,Percentage,2.046829999,2.484918083,1.652467743
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1985,Percentage,2.026346504,2.459736581,1.656007702
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1986,Percentage,2.055423853,2.490178566,1.668675271
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1987,Percentage,2.048067169,2.460901909,1.652896743
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1988,Percentage,2.060645777,2.484307407,1.665816558
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1989,Percentage,2.052071546,2.478393486,1.680384908
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1990,Percentage,2.045721597,2.48170762,1.659225617
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1991,Percentage,2.004084846,2.441651013,1.630337351
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1992,Percentage,1.942593218,2.366409794,1.574978444
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1993,Percentage,1.928394139,2.320171647,1.563516827
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1994,Percentage,1.908179938,2.310263751,1.550365633
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1995,Percentage,1.846476114,2.235712333,1.481761572
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1996,Percentage,1.739414324,2.110300895,1.418400895
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1997,Percentage,1.635262626,1.992751645,1.330754721
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1998,Percentage,1.576352955,1.920900869,1.271478889
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,1999,Percentage,1.5349387,1.870149685,1.242009933
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2000,Percentage,1.553604174,1.883856979,1.258914282
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2001,Percentage,1.59090512,1.959607447,1.270335202
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2002,Percentage,1.536980628,1.888895205,1.219995113
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2003,Percentage,1.532417055,1.877405812,1.230261537
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2004,Percentage,1.495022003,1.837576157,1.200619296
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2005,Percentage,1.511135467,1.852537013,1.203813244
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2006,Percentage,1.478480353,1.816164618,1.16966382
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2007,Percentage,1.430940495,1.768858235,1.133711776
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2008,Percentage,1.365664157,1.681473244,1.089486419
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2009,Percentage,1.291134983,1.603002667,1.0199852
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2010,Percentage,1.259412579,1.571900532,0.993537197
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2011,Percentage,1.250292542,1.561068634,0.982180667
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2012,Percentage,1.218873908,1.523139989,0.958151351
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2013,Percentage,1.195651523,1.488536588,0.933939101
34,Mortality risk,779,Alpine County,6003,1,Male,165,5 to 25,2014,Percentage,1.203833729,1.514335655,0.93565716
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1980,Percentage,0.923907211,1.088922162,0.771356856
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1981,Percentage,0.889291099,1.055521541,0.745091487
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1982,Percentage,0.849273119,0.998254645,0.706901934
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1983,Percentage,0.829370347,0.974388136,0.690035399
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1984,Percentage,0.822609005,0.978086272,0.686662963
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1985,Percentage,0.814264641,0.962324192,0.684898457
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1986,Percentage,0.812035799,0.955497617,0.681972634
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1987,Percentage,0.809101513,0.955999931,0.684247743
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1988,Percentage,0.817302583,0.962651479,0.685189004
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1989,Percentage,0.811052546,0.953049489,0.678530822
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1990,Percentage,0.790986955,0.929134447,0.663264557
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1991,Percentage,0.768941292,0.904839526,0.647576062
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1992,Percentage,0.738876444,0.8767784,0.619510263
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1993,Percentage,0.737671539,0.884783599,0.619957944
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1994,Percentage,0.726196541,0.858309689,0.607355765
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1995,Percentage,0.71416362,0.843839902,0.601278742
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1996,Percentage,0.688255237,0.818714412,0.576235162
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1997,Percentage,0.668091978,0.800160991,0.560018054
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1998,Percentage,0.649058336,0.774117142,0.541035946
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,1999,Percentage,0.636011516,0.758013783,0.529535666
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2000,Percentage,0.644022879,0.764671785,0.537777372
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2001,Percentage,0.648956343,0.777046368,0.539973895
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2002,Percentage,0.635246153,0.759750363,0.526720376
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2003,Percentage,0.635618994,0.772011604,0.52562594
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2004,Percentage,0.615836597,0.744918841,0.507851993
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2005,Percentage,0.611478011,0.742438045,0.501260195
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2006,Percentage,0.587578571,0.715048281,0.480288381
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2007,Percentage,0.570868387,0.695791592,0.468866867
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2008,Percentage,0.547327602,0.662936502,0.447319098
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2009,Percentage,0.530447093,0.647898376,0.43144693
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2010,Percentage,0.512189942,0.630389807,0.415389456
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2011,Percentage,0.508623941,0.626669898,0.411980932
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2012,Percentage,0.503871865,0.621660019,0.407281931
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2013,Percentage,0.497851355,0.608977003,0.398775309
34,Mortality risk,779,Alpine County,6003,2,Female,165,5 to 25,2014,Percentage,0.497536954,0.6185844,0.399472815
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1980,Percentage,1.765453959,2.087992113,1.493346637
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1981,Percentage,1.682746111,1.961920777,1.425099328
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1982,Percentage,1.585228008,1.875977541,1.342000478
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1983,Percentage,1.536822617,1.799866966,1.300011046
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1984,Percentage,1.515341691,1.784883544,1.285590139
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1985,Percentage,1.498070442,1.765340118,1.276036196
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1986,Percentage,1.513182115,1.779729018,1.281678041
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1987,Percentage,1.506680257,1.760876769,1.270820322
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1988,Percentage,1.524650888,1.792539646,1.291394776
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1989,Percentage,1.515081748,1.775576376,1.278882403
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1990,Percentage,1.479100201,1.72916257,1.254927932
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1991,Percentage,1.442916853,1.696479112,1.221028962
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1992,Percentage,1.390351133,1.633504498,1.173117303
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1993,Percentage,1.404992827,1.640824442,1.186653365
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1994,Percentage,1.394274199,1.637123539,1.175389086
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1995,Percentage,1.353540393,1.587718521,1.137005848
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1996,Percentage,1.267712413,1.479759631,1.06832753
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1997,Percentage,1.202749924,1.416697367,1.023347488
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1998,Percentage,1.17131222,1.375148277,0.987640888
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,1999,Percentage,1.160740684,1.371833066,0.977868135
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2000,Percentage,1.15546223,1.355367871,0.972039643
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2001,Percentage,1.164871436,1.377920241,0.975682253
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2002,Percentage,1.131704427,1.339202812,0.950545528
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2003,Percentage,1.122992952,1.322722687,0.942240379
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2004,Percentage,1.103130465,1.30606074,0.921082706
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2005,Percentage,1.095660549,1.289128863,0.920507323
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2006,Percentage,1.072179763,1.274681477,0.893617649
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2007,Percentage,0.999820475,1.185545211,0.835452212
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2008,Percentage,1.000945981,1.197628632,0.826713743
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2009,Percentage,0.948252864,1.142490301,0.785659633
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2010,Percentage,0.940510518,1.127706075,0.774918348
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2011,Percentage,0.921690194,1.103036962,0.760821484
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2012,Percentage,0.885349831,1.056381706,0.734672996
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2013,Percentage,0.897380531,1.086348583,0.73153656
34,Mortality risk,779,Alpine County,6003,3,Both,165,5 to 25,2014,Percentage,0.910702699,1.103126538,0.752140581
34,Mortality risk,784,Amador County,6005,1,Male,165,5 to 25,1980,Percentage,1.781321328,2.045794985,1.540665245
34,Mortality risk,784,Amador County,6005,1,Male,165,5 to 25,1981,Percentage,1.68152424,1.937728101,1.462021007
34,Mortality risk,784,Amador County,6005,1,Male,165,5 to 25,1982,Percentage,1.61270084,1.851178498,1.398987721
34,Mortality risk,784,Amador County,6005,1,Male,165,5 to 25,1983,Percentage,1.545010077,1.778496714,1.343841744
34,Mortality risk,784,Amador County,6005,1,Male,165,5 to 25,1984,Percentage,1.480735801,1.687715505,1.278844581
34,Mortality risk,784,Amador County,6005,1,Male,165,5 to 25,1985,Percentage,1.510269225,1.727575078,1.305072592
34,Mortality risk,784,Amador County,6005,1,Male,165,5 to 25,1986,Percentage,1.502734102,1.720543698,1.297468584
34,Mortality risk,784,Amador County,6005,1,Male,165,5 to 25,1987,Percentage,1.536806183,1.765844797,1.338365662
